fid,id,left,top,right,bottom,row_index,col_index,temperature,ghi
1248,1783,-162.813455907527,-20,-161.081405099958,-21.5,74,14,25,0
1249,1784,-162.813455907527,-21.5,-161.081405099958,-23,75,14,24,0
1250,1785,-162.813455907527,-23,-161.081405099958,-24.5,76,14,23,0
1251,1786,-162.813455907527,-24.5,-161.081405099958,-26,77,14,22,0
1252,1787,-162.813455907527,-26,-161.081405099958,-27.5,78,14,22,0
1253,1788,-162.813455907527,-27.5,-161.081405099958,-29,79,14,21,0
1254,1789,-162.813455907527,-29,-161.081405099958,-30.5,80,14,20,0
1255,1790,-162.813455907527,-30.5,-161.081405099958,-32,81,14,19,0
1256,1791,-162.813455907527,-32,-161.081405099958,-33.5,82,14,19,0
1257,1792,-162.813455907527,-33.5,-161.081405099958,-35,83,14,18,0
1258,1793,-162.813455907527,-35,-161.081405099958,-36.5,84,14,17,0
1259,1794,-162.813455907527,-36.5,-161.081405099958,-38,85,14,16,0
1260,1795,-162.813455907527,-38,-161.081405099958,-39.5,86,14,16,0
1261,1796,-162.813455907527,-39.5,-161.081405099958,-41,87,14,15,0
1262,1797,-162.813455907527,-41,-161.081405099958,-42.5,88,14,13,0
1263,1798,-162.813455907527,-42.5,-161.081405099958,-44,89,14,12,0
1264,1799,-162.813455907527,-44,-161.081405099958,-45.5,90,14,12,0
1265,1800,-162.813455907527,-45.5,-161.081405099958,-47,91,14,11,0
1266,1801,-162.813455907527,-47,-161.081405099958,-48.5,92,14,10,0
1267,1802,-162.813455907527,-48.5,-161.081405099958,-50,93,14,9,0
1268,1803,-162.813455907527,-50,-161.081405099958,-51.5,94,14,9,0
1269,1804,-162.813455907527,-51.5,-161.081405099958,-53,95,14,8,0
1270,1805,-162.813455907527,-53,-161.081405099958,-54.5,96,14,7,0
1271,1806,-162.813455907527,-54.5,-161.081405099958,-56,97,14,5,0
1272,1807,-162.813455907527,-56,-161.081405099958,-57.5,98,14,5,0
1273,1808,-162.813455907527,-57.5,-161.081405099958,-59,99,14,3,0
1274,1809,-162.813455907527,-59,-161.081405099958,-60.5,100,14,2,0
1275,1810,-162.813455907527,-60.5,-161.081405099958,-62,101,14,2,0
1400,2009,-160.215379696173,7,-158.483328888605,5.5,56,16,26,0
1401,2010,-160.215379696173,5.5,-158.483328888605,4,57,16,27,0
1402,2011,-160.215379696173,4,-158.483328888605,2.5,58,16,27,0
1403,2012,-160.215379696173,2.5,-158.483328888605,1,59,16,26,0
1404,2013,-160.215379696173,1,-158.483328888605,-0.5,60,16,26,0
1405,2014,-160.215379696173,-0.5,-158.483328888605,-2,61,16,26,0
1406,2015,-160.215379696173,-2,-158.483328888605,-3.5,62,16,26,0
1407,2016,-160.215379696173,-3.5,-158.483328888605,-5,63,16,27,0
1408,2017,-160.215379696173,-5,-158.483328888605,-6.5,64,16,27,0
1409,2018,-160.215379696173,-6.5,-158.483328888605,-8,65,16,27,0
1410,2019,-160.215379696173,-8,-158.483328888605,-9.5,66,16,27,0
1411,2020,-160.215379696173,-9.5,-158.483328888605,-11,67,16,27,0
1412,2021,-160.215379696173,-11,-158.483328888605,-12.5,68,16,27,0
1413,2022,-160.215379696173,-12.5,-158.483328888605,-14,69,16,27,0
1414,2023,-160.215379696173,-14,-158.483328888605,-15.5,70,16,27,0
1415,2024,-160.215379696173,-15.5,-158.483328888605,-17,71,16,27,0
1416,2025,-160.215379696173,-17,-158.483328888605,-18.5,72,16,26,0
1417,2026,-160.215379696173,-18.5,-158.483328888605,-20,73,16,25,0
1418,2027,-160.215379696173,-20,-158.483328888605,-21.5,74,16,25,0
1419,2028,-160.215379696173,-21.5,-158.483328888605,-23,75,16,24,0
1420,2029,-160.215379696173,-23,-158.483328888605,-24.5,76,16,23,0
1421,2030,-160.215379696173,-24.5,-158.483328888605,-26,77,16,22,0
1422,2031,-160.215379696173,-26,-158.483328888605,-27.5,78,16,22,0
1423,2032,-160.215379696173,-27.5,-158.483328888605,-29,79,16,21,0
1424,2033,-160.215379696173,-29,-158.483328888605,-30.5,80,16,20,0
1425,2034,-160.215379696173,-30.5,-158.483328888605,-32,81,16,19,0
1426,2035,-160.215379696173,-32,-158.483328888605,-33.5,82,16,19,0
1427,2036,-160.215379696173,-33.5,-158.483328888605,-35,83,16,18,0
1428,2037,-160.215379696173,-35,-158.483328888605,-36.5,84,16,17,0
1429,2038,-160.215379696173,-36.5,-158.483328888605,-38,85,16,15,0
1430,2039,-160.215379696173,-38,-158.483328888605,-39.5,86,16,15,0
1431,2040,-160.215379696173,-39.5,-158.483328888605,-41,87,16,14,0
1432,2041,-160.215379696173,-41,-158.483328888605,-42.5,88,16,13,0
1433,2042,-160.215379696173,-42.5,-158.483328888605,-44,89,16,12,0
1434,2043,-160.215379696173,-44,-158.483328888605,-45.5,90,16,12,0
1435,2044,-160.215379696173,-45.5,-158.483328888605,-47,91,16,11,0
1436,2045,-160.215379696173,-47,-158.483328888605,-48.5,92,16,10,0
1437,2046,-160.215379696173,-48.5,-158.483328888605,-50,93,16,10,0
1438,2047,-160.215379696173,-50,-158.483328888605,-51.5,94,16,10,0
1439,2048,-160.215379696173,-51.5,-158.483328888605,-53,95,16,8,0
1440,2049,-160.215379696173,-53,-158.483328888605,-54.5,96,16,7,0
1441,2050,-160.215379696173,-54.5,-158.483328888605,-56,97,16,5,0
1442,2051,-160.215379696173,-56,-158.483328888605,-57.5,98,16,5,0
1443,2052,-160.215379696173,-57.5,-158.483328888605,-59,99,16,3,0
1444,2053,-160.215379696173,-59,-158.483328888605,-60.5,100,16,2,0
1445,2054,-160.215379696173,-60.5,-158.483328888605,-62,101,16,2,0
376,541,-175.803836964293,13,-174.071786156724,11.5,52,4,26,0
377,542,-175.803836964293,11.5,-174.071786156724,10,53,4,27,0
378,543,-175.803836964293,10,-174.071786156724,8.5,54,4,27,0
379,544,-175.803836964293,8.5,-174.071786156724,7,55,4,27,0
380,545,-175.803836964293,7,-174.071786156724,5.5,56,4,27,0
381,546,-175.803836964293,5.5,-174.071786156724,4,57,4,27,0
382,547,-175.803836964293,4,-174.071786156724,2.5,58,4,27,0
383,548,-175.803836964293,2.5,-174.071786156724,1,59,4,27,0
384,549,-175.803836964293,1,-174.071786156724,-0.5,60,4,27,0
385,550,-175.803836964293,-0.5,-174.071786156724,-2,61,4,27,0
386,551,-175.803836964293,-2,-174.071786156724,-3.5,62,4,27,0
387,552,-175.803836964293,-3.5,-174.071786156724,-5,63,4,27,0
388,553,-175.803836964293,-5,-174.071786156724,-6.5,64,4,27,0
389,554,-175.803836964293,-6.5,-174.071786156724,-8,65,4,27,0
390,555,-175.803836964293,-8,-174.071786156724,-9.5,66,4,27,0
391,556,-175.803836964293,-9.5,-174.071786156724,-11,67,4,27,0
392,557,-175.803836964293,-11,-174.071786156724,-12.5,68,4,27,0
393,558,-175.803836964293,-12.5,-174.071786156724,-14,69,4,27,0
394,559,-175.803836964293,-14,-174.071786156724,-15.5,70,4,27,0
395,560,-175.803836964293,-15.5,-174.071786156724,-17,71,4,27,0
396,561,-175.803836964293,-17,-174.071786156724,-18.5,72,4,26,0
397,562,-175.803836964293,-18.5,-174.071786156724,-20,73,4,25,0
398,563,-175.803836964293,-20,-174.071786156724,-21.5,74,4,25,0
399,564,-175.803836964293,-21.5,-174.071786156724,-23,75,4,24,0
400,565,-175.803836964293,-23,-174.071786156724,-24.5,76,4,23,0
401,566,-175.803836964293,-24.5,-174.071786156724,-26,77,4,22,0
402,567,-175.803836964293,-26,-174.071786156724,-27.5,78,4,22,0
403,568,-175.803836964293,-27.5,-174.071786156724,-29,79,4,21,0
404,569,-175.803836964293,-29,-174.071786156724,-30.5,80,4,20,0
405,570,-175.803836964293,-30.5,-174.071786156724,-32,81,4,19,0
406,571,-175.803836964293,-32,-174.071786156724,-33.5,82,4,19,0
407,572,-175.803836964293,-33.5,-174.071786156724,-35,83,4,18,0
408,573,-175.803836964293,-35,-174.071786156724,-36.5,84,4,17,0
409,574,-175.803836964293,-36.5,-174.071786156724,-38,85,4,16,0
410,575,-175.803836964293,-38,-174.071786156724,-39.5,86,4,16,0
411,576,-175.803836964293,-39.5,-174.071786156724,-41,87,4,15,0
412,577,-175.803836964293,-41,-174.071786156724,-42.5,88,4,14,0
413,578,-175.803836964293,-42.5,-174.071786156724,-44,89,4,13,0
414,579,-175.803836964293,-44,-174.071786156724,-45.5,90,4,13,0
415,580,-175.803836964293,-45.5,-174.071786156724,-47,91,4,12,0
416,581,-175.803836964293,-47,-174.071786156724,-48.5,92,4,11,0
417,582,-175.803836964293,-48.5,-174.071786156724,-50,93,4,10,0
418,583,-175.803836964293,-50,-174.071786156724,-51.5,94,4,10,0
419,584,-175.803836964293,-51.5,-174.071786156724,-53,95,4,9,0
420,585,-175.803836964293,-53,-174.071786156724,-54.5,96,4,8,0
421,586,-175.803836964293,-54.5,-174.071786156724,-56,97,4,6,0
422,587,-175.803836964293,-56,-174.071786156724,-57.5,98,4,6,0
423,588,-175.803836964293,-57.5,-174.071786156724,-59,99,4,5,0
424,589,-175.803836964293,-59,-174.071786156724,-60.5,100,4,3,0
425,590,-175.803836964293,-60.5,-174.071786156724,-62,101,4,3,0
35,52,-180.999989387,14.5,-179.267938579431,13,51,0,26,0
36,53,-180.999989387,13,-179.267938579431,11.5,52,0,27,0
37,54,-180.999989387,11.5,-179.267938579431,10,53,0,27,0
38,55,-180.999989387,10,-179.267938579431,8.5,54,0,27,0
39,56,-180.999989387,8.5,-179.267938579431,7,55,0,27,0
40,57,-180.999989387,7,-179.267938579431,5.5,56,0,27,0
41,58,-180.999989387,5.5,-179.267938579431,4,57,0,27,0
42,59,-180.999989387,4,-179.267938579431,2.5,58,0,27,0
43,60,-180.999989387,2.5,-179.267938579431,1,59,0,27,0
44,61,-180.999989387,1,-179.267938579431,-0.5,60,0,27,0
45,62,-180.999989387,-0.5,-179.267938579431,-2,61,0,27,0
46,63,-180.999989387,-2,-179.267938579431,-3.5,62,0,27,0
47,64,-180.999989387,-3.5,-179.267938579431,-5,63,0,27,0
48,65,-180.999989387,-5,-179.267938579431,-6.5,64,0,27,0
49,66,-180.999989387,-6.5,-179.267938579431,-8,65,0,27,0
50,67,-180.999989387,-8,-179.267938579431,-9.5,66,0,27,0
51,68,-180.999989387,-9.5,-179.267938579431,-11,67,0,27,0
52,69,-180.999989387,-11,-179.267938579431,-12.5,68,0,27,0
53,70,-180.999989387,-12.5,-179.267938579431,-14,69,0,27,0
54,71,-180.999989387,-14,-179.267938579431,-15.5,70,0,27,0
55,72,-180.999989387,-15.5,-179.267938579431,-17,71,0,27,0
56,73,-180.999989387,-17,-179.267938579431,-18.5,72,0,26,0
57,74,-180.999989387,-18.5,-179.267938579431,-20,73,0,25,0
58,75,-180.999989387,-20,-179.267938579431,-21.5,74,0,25,0
59,76,-180.999989387,-21.5,-179.267938579431,-23,75,0,24,0
60,77,-180.999989387,-23,-179.267938579431,-24.5,76,0,23,0
61,78,-180.999989387,-24.5,-179.267938579431,-26,77,0,22,0
62,79,-180.999989387,-26,-179.267938579431,-27.5,78,0,22,0
63,80,-180.999989387,-27.5,-179.267938579431,-29,79,0,21,0
64,81,-180.999989387,-29,-179.267938579431,-30.5,80,0,20,0
65,82,-180.999989387,-30.5,-179.267938579431,-32,81,0,19,0
66,83,-180.999989387,-32,-179.267938579431,-33.5,82,0,19,0
67,84,-180.999989387,-33.5,-179.267938579431,-35,83,0,18,0
68,85,-180.999989387,-35,-179.267938579431,-36.5,84,0,17,0
69,86,-180.999989387,-36.5,-179.267938579431,-38,85,0,16,0
70,87,-180.999989387,-38,-179.267938579431,-39.5,86,0,16,0
71,88,-180.999989387,-39.5,-179.267938579431,-41,87,0,15,0
72,89,-180.999989387,-41,-179.267938579431,-42.5,88,0,14,0
73,90,-180.999989387,-42.5,-179.267938579431,-44,89,0,13,0
74,91,-180.999989387,-44,-179.267938579431,-45.5,90,0,13,0
75,92,-180.999989387,-45.5,-179.267938579431,-47,91,0,11,0
76,93,-180.999989387,-47,-179.267938579431,-48.5,92,0,10,0
77,94,-180.999989387,-48.5,-179.267938579431,-50,93,0,8,0
78,95,-180.999989387,-50,-179.267938579431,-51.5,94,0,8,0
79,96,-180.999989387,-51.5,-179.267938579431,-53,95,0,8,0
80,97,-180.999989387,-53,-179.267938579431,-54.5,96,0,7,0
81,98,-180.999989387,-54.5,-179.267938579431,-56,97,0,6,0
82,99,-180.999989387,-56,-179.267938579431,-57.5,98,0,6,0
83,100,-180.999989387,-57.5,-179.267938579431,-59,99,0,5,0
84,101,-180.999989387,-59,-179.267938579431,-60.5,100,0,3,0
85,102,-180.999989387,-60.5,-179.267938579431,-62,101,0,3,0
545,784,-173.20576075294,14.5,-171.473709945371,13,51,6,26,0
546,785,-173.20576075294,13,-171.473709945371,11.5,52,6,26,0
547,786,-173.20576075294,11.5,-171.473709945371,10,53,6,26,0
548,787,-173.20576075294,10,-171.473709945371,8.5,54,6,26,0
549,788,-173.20576075294,8.5,-171.473709945371,7,55,6,27,0
550,789,-173.20576075294,7,-171.473709945371,5.5,56,6,27,0
551,790,-173.20576075294,5.5,-171.473709945371,4,57,6,27,0
552,791,-173.20576075294,4,-171.473709945371,2.5,58,6,27,0
553,792,-173.20576075294,2.5,-171.473709945371,1,59,6,27,0
554,793,-173.20576075294,1,-171.473709945371,-0.5,60,6,27,0
555,794,-173.20576075294,-0.5,-171.473709945371,-2,61,6,27,0
556,795,-173.20576075294,-2,-171.473709945371,-3.5,62,6,27,0
557,796,-173.20576075294,-3.5,-171.473709945371,-5,63,6,27,0
558,797,-173.20576075294,-5,-171.473709945371,-6.5,64,6,27,0
559,798,-173.20576075294,-6.5,-171.473709945371,-8,65,6,27,0
560,799,-173.20576075294,-8,-171.473709945371,-9.5,66,6,27,0
561,800,-173.20576075294,-9.5,-171.473709945371,-11,67,6,27,0
562,801,-173.20576075294,-11,-171.473709945371,-12.5,68,6,27,0
563,802,-173.20576075294,-12.5,-171.473709945371,-14,69,6,27,0
564,803,-173.20576075294,-14,-171.473709945371,-15.5,70,6,27,0
565,804,-173.20576075294,-15.5,-171.473709945371,-17,71,6,27,0
566,805,-173.20576075294,-17,-171.473709945371,-18.5,72,6,26,0
567,806,-173.20576075294,-18.5,-171.473709945371,-20,73,6,25,0
568,807,-173.20576075294,-20,-171.473709945371,-21.5,74,6,25,0
569,808,-173.20576075294,-21.5,-171.473709945371,-23,75,6,24,0
570,809,-173.20576075294,-23,-171.473709945371,-24.5,76,6,23,0
571,810,-173.20576075294,-24.5,-171.473709945371,-26,77,6,22,0
572,811,-173.20576075294,-26,-171.473709945371,-27.5,78,6,22,0
573,812,-173.20576075294,-27.5,-171.473709945371,-29,79,6,21,0
574,813,-173.20576075294,-29,-171.473709945371,-30.5,80,6,20,0
575,814,-173.20576075294,-30.5,-171.473709945371,-32,81,6,19,0
576,815,-173.20576075294,-32,-171.473709945371,-33.5,82,6,19,0
577,816,-173.20576075294,-33.5,-171.473709945371,-35,83,6,18,0
578,817,-173.20576075294,-35,-171.473709945371,-36.5,84,6,17,0
579,818,-173.20576075294,-36.5,-171.473709945371,-38,85,6,16,0
580,819,-173.20576075294,-38,-171.473709945371,-39.5,86,6,16,0
581,820,-173.20576075294,-39.5,-171.473709945371,-41,87,6,15,0
582,821,-173.20576075294,-41,-171.473709945371,-42.5,88,6,14,0
583,822,-173.20576075294,-42.5,-171.473709945371,-44,89,6,13,0
584,823,-173.20576075294,-44,-171.473709945371,-45.5,90,6,13,0
585,824,-173.20576075294,-45.5,-171.473709945371,-47,91,6,12,0
586,825,-173.20576075294,-47,-171.473709945371,-48.5,92,6,11,0
587,826,-173.20576075294,-48.5,-171.473709945371,-50,93,6,10,0
588,827,-173.20576075294,-50,-171.473709945371,-51.5,94,6,10,0
589,828,-173.20576075294,-51.5,-171.473709945371,-53,95,6,8,0
590,829,-173.20576075294,-53,-171.473709945371,-54.5,96,6,8,0
591,830,-173.20576075294,-54.5,-171.473709945371,-56,97,6,6,0
592,831,-173.20576075294,-56,-171.473709945371,-57.5,98,6,6,0
593,832,-173.20576075294,-57.5,-171.473709945371,-59,99,6,4,0
594,833,-173.20576075294,-59,-171.473709945371,-60.5,100,6,3,0
595,834,-173.20576075294,-60.5,-171.473709945371,-62,101,6,3,0
324,451,-177.10287506997,-35.75,-175.370824262401,-37.25,84,3,17,0
323,450,-177.10287506997,-34.25,-175.370824262401,-35.75,83,3,18,0
322,449,-177.10287506997,-32.75,-175.370824262401,-34.25,82,3,18,0
321,448,-177.10287506997,-31.25,-175.370824262401,-32.75,81,3,19,0
320,447,-177.10287506997,-29.75,-175.370824262401,-31.25,80,3,20,0
319,446,-177.10287506997,-28.25,-175.370824262401,-29.75,79,3,21,0
318,445,-177.10287506997,-26.75,-175.370824262401,-28.25,78,3,21,0
317,444,-177.10287506997,-25.25,-175.370824262401,-26.75,77,3,22,0
316,443,-177.10287506997,-23.75,-175.370824262401,-25.25,76,3,23,0
315,442,-177.10287506997,-22.25,-175.370824262401,-23.75,75,3,24,0
314,441,-177.10287506997,-20.75,-175.370824262401,-22.25,74,3,24,0
313,440,-177.10287506997,-19.25,-175.370824262401,-20.75,73,3,25,0
312,439,-177.10287506997,-17.75,-175.370824262401,-19.25,72,3,26,0
311,438,-177.10287506997,-16.25,-175.370824262401,-17.75,71,3,27,0
310,437,-177.10287506997,-14.75,-175.370824262401,-16.25,70,3,27,0
309,436,-177.10287506997,-13.25,-175.370824262401,-14.75,69,3,27,0
308,435,-177.10287506997,-11.75,-175.370824262401,-13.25,68,3,27,0
325,452,-177.10287506997,-37.25,-175.370824262401,-38.75,85,3,16,0
326,453,-177.10287506997,-38.75,-175.370824262401,-40.25,86,3,15,0
327,454,-177.10287506997,-40.25,-175.370824262401,-41.75,87,3,15,0
328,455,-177.10287506997,-41.75,-175.370824262401,-43.25,88,3,14,0
329,456,-177.10287506997,-43.25,-175.370824262401,-44.75,89,3,13,0
330,457,-177.10287506997,-44.75,-175.370824262401,-46.25,90,3,12,0
331,458,-177.10287506997,-46.25,-175.370824262401,-47.75,91,3,12,0
332,459,-177.10287506997,-47.75,-175.370824262401,-49.25,92,3,11,0
333,460,-177.10287506997,-49.25,-175.370824262401,-50.75,93,3,10,0
334,461,-177.10287506997,-50.75,-175.370824262401,-52.25,94,3,8,0
335,462,-177.10287506997,-52.25,-175.370824262401,-53.75,95,3,8,0
336,463,-177.10287506997,-53.75,-175.370824262401,-55.25,96,3,8,0
337,464,-177.10287506997,-55.25,-175.370824262401,-56.75,97,3,6,0
338,465,-177.10287506997,-56.75,-175.370824262401,-58.25,98,3,5,0
339,466,-177.10287506997,-58.25,-175.370824262401,-59.75,99,3,5,0
340,467,-177.10287506997,-59.75,-175.370824262401,-61.25,100,3,3,0
492,693,-174.504798858617,-32.75,-172.772748051048,-34.25,82,5,18,0
491,692,-174.504798858617,-31.25,-172.772748051048,-32.75,81,5,19,0
490,691,-174.504798858617,-29.75,-172.772748051048,-31.25,80,5,20,0
489,690,-174.504798858617,-28.25,-172.772748051048,-29.75,79,5,21,0
488,689,-174.504798858617,-26.75,-172.772748051048,-28.25,78,5,21,0
487,688,-174.504798858617,-25.25,-172.772748051048,-26.75,77,5,22,0
486,687,-174.504798858617,-23.75,-172.772748051048,-25.25,76,5,23,0
485,686,-174.504798858617,-22.25,-172.772748051048,-23.75,75,5,24,0
484,685,-174.504798858617,-20.75,-172.772748051048,-22.25,74,5,24,0
483,684,-174.504798858617,-19.25,-172.772748051048,-20.75,73,5,25,0
482,683,-174.504798858617,-17.75,-172.772748051048,-19.25,72,5,26,0
481,682,-174.504798858617,-16.25,-172.772748051048,-17.75,71,5,27,0
480,681,-174.504798858617,-14.75,-172.772748051048,-16.25,70,5,27,0
479,680,-174.504798858617,-13.25,-172.772748051048,-14.75,69,5,27,0
478,679,-174.504798858617,-11.75,-172.772748051048,-13.25,68,5,27,0
477,678,-174.504798858617,-10.25,-172.772748051048,-11.75,67,5,27,0
476,677,-174.504798858617,-8.75,-172.772748051048,-10.25,66,5,27,0
493,694,-174.504798858617,-34.25,-172.772748051048,-35.75,83,5,18,0
494,695,-174.504798858617,-35.75,-172.772748051048,-37.25,84,5,17,0
495,696,-174.504798858617,-37.25,-172.772748051048,-38.75,85,5,16,0
496,697,-174.504798858617,-38.75,-172.772748051048,-40.25,86,5,15,0
497,698,-174.504798858617,-40.25,-172.772748051048,-41.75,87,5,15,0
498,699,-174.504798858617,-41.75,-172.772748051048,-43.25,88,5,14,0
499,700,-174.504798858617,-43.25,-172.772748051048,-44.75,89,5,13,0
500,701,-174.504798858617,-44.75,-172.772748051048,-46.25,90,5,12,0
501,702,-174.504798858617,-46.25,-172.772748051048,-47.75,91,5,12,0
502,703,-174.504798858617,-47.75,-172.772748051048,-49.25,92,5,11,0
503,704,-174.504798858617,-49.25,-172.772748051048,-50.75,93,5,10,0
504,705,-174.504798858617,-50.75,-172.772748051048,-52.25,94,5,9,0
505,706,-174.504798858617,-52.25,-172.772748051048,-53.75,95,5,8,0
506,707,-174.504798858617,-53.75,-172.772748051048,-55.25,96,5,8,0
507,708,-174.504798858617,-55.25,-172.772748051048,-56.75,97,5,6,0
508,709,-174.504798858617,-56.75,-172.772748051048,-58.25,98,5,5,0
509,710,-174.504798858617,-58.25,-172.772748051048,-59.75,99,5,3,0
510,711,-174.504798858617,-59.75,-172.772748051048,-61.25,100,5,3,0
1334,1905,-161.51441780185,-20.75,-159.782366994281,-22.25,74,15,24,0
1333,1904,-161.51441780185,-19.25,-159.782366994281,-20.75,73,15,25,0
1332,1903,-161.51441780185,-17.75,-159.782366994281,-19.25,72,15,26,0
1331,1902,-161.51441780185,-16.25,-159.782366994281,-17.75,71,15,27,0
1330,1901,-161.51441780185,-14.75,-159.782366994281,-16.25,70,15,27,0
1329,1900,-161.51441780185,-13.25,-159.782366994281,-14.75,69,15,27,0
1328,1899,-161.51441780185,-11.75,-159.782366994281,-13.25,68,15,27,0
1327,1898,-161.51441780185,-10.25,-159.782366994281,-11.75,67,15,27,0
1326,1897,-161.51441780185,-8.75,-159.782366994281,-10.25,66,15,27,0
1325,1896,-161.51441780185,-7.25,-159.782366994281,-8.75,65,15,27,0
1324,1895,-161.51441780185,-5.75,-159.782366994281,-7.25,64,15,27,0
1323,1894,-161.51441780185,-4.25,-159.782366994281,-5.75,63,15,27,0
1322,1893,-161.51441780185,-2.75,-159.782366994281,-4.25,62,15,27,0
1321,1892,-161.51441780185,-1.25,-159.782366994281,-2.75,61,15,26,0
1320,1891,-161.51441780185,0.25,-159.782366994281,-1.25,60,15,26,0
1319,1890,-161.51441780185,1.75,-159.782366994281,0.25,59,15,26,0
1318,1889,-161.51441780185,3.25,-159.782366994281,1.75,58,15,26,0
1335,1906,-161.51441780185,-22.25,-159.782366994281,-23.75,75,15,24,0
1336,1907,-161.51441780185,-23.75,-159.782366994281,-25.25,76,15,23,0
1337,1908,-161.51441780185,-25.25,-159.782366994281,-26.75,77,15,22,0
1338,1909,-161.51441780185,-26.75,-159.782366994281,-28.25,78,15,21,0
1339,1910,-161.51441780185,-28.25,-159.782366994281,-29.75,79,15,21,0
1340,1911,-161.51441780185,-29.75,-159.782366994281,-31.25,80,15,20,0
1341,1912,-161.51441780185,-31.25,-159.782366994281,-32.75,81,15,19,0
1342,1913,-161.51441780185,-32.75,-159.782366994281,-34.25,82,15,18,0
1343,1914,-161.51441780185,-34.25,-159.782366994281,-35.75,83,15,18,0
1344,1915,-161.51441780185,-35.75,-159.782366994281,-37.25,84,15,17,0
1345,1916,-161.51441780185,-37.25,-159.782366994281,-38.75,85,15,15,0
1346,1917,-161.51441780185,-38.75,-159.782366994281,-40.25,86,15,14,0
1347,1918,-161.51441780185,-40.25,-159.782366994281,-41.75,87,15,13,0
1348,1919,-161.51441780185,-41.75,-159.782366994281,-43.25,88,15,13,0
1349,1920,-161.51441780185,-43.25,-159.782366994281,-44.75,89,15,12,0
1350,1921,-161.51441780185,-44.75,-159.782366994281,-46.25,90,15,11,0
1351,1922,-161.51441780185,-46.25,-159.782366994281,-47.75,91,15,11,0
1352,1923,-161.51441780185,-47.75,-159.782366994281,-49.25,92,15,10,0
1353,1924,-161.51441780185,-49.25,-159.782366994281,-50.75,93,15,10,0
1354,1925,-161.51441780185,-50.75,-159.782366994281,-52.25,94,15,8,0
1355,1926,-161.51441780185,-52.25,-159.782366994281,-53.75,95,15,8,0
1356,1927,-161.51441780185,-53.75,-159.782366994281,-55.25,96,15,7,0
1357,1928,-161.51441780185,-55.25,-159.782366994281,-56.75,97,15,5,0
1358,1929,-161.51441780185,-56.75,-159.782366994281,-58.25,98,15,3,0
1359,1930,-161.51441780185,-58.25,-159.782366994281,-59.75,99,15,3,0
1360,1931,-161.51441780185,-59.75,-159.782366994281,-61.25,100,15,2,0
1146,1643,-164.112494013203,6.25,-162.380443205635,4.75,56,13,27,0
1147,1644,-164.112494013203,4.75,-162.380443205635,3.25,57,13,27,0
1148,1645,-164.112494013203,3.25,-162.380443205635,1.75,58,13,27,0
1149,1646,-164.112494013203,1.75,-162.380443205635,0.25,59,13,26,0
1150,1647,-164.112494013203,0.25,-162.380443205635,-1.25,60,13,26,0
1151,1648,-164.112494013203,-1.25,-162.380443205635,-2.75,61,13,27,0
1152,1649,-164.112494013203,-2.75,-162.380443205635,-4.25,62,13,27,0
1153,1650,-164.112494013203,-4.25,-162.380443205635,-5.75,63,13,27,0
1154,1651,-164.112494013203,-5.75,-162.380443205635,-7.25,64,13,27,0
1155,1652,-164.112494013203,-7.25,-162.380443205635,-8.75,65,13,27,0
1156,1653,-164.112494013203,-8.75,-162.380443205635,-10.25,66,13,27,0
1157,1654,-164.112494013203,-10.25,-162.380443205635,-11.75,67,13,27,0
1158,1655,-164.112494013203,-11.75,-162.380443205635,-13.25,68,13,27,0
1159,1656,-164.112494013203,-13.25,-162.380443205635,-14.75,69,13,27,0
1160,1657,-164.112494013203,-14.75,-162.380443205635,-16.25,70,13,27,0
1161,1658,-164.112494013203,-16.25,-162.380443205635,-17.75,71,13,26,0
1162,1659,-164.112494013203,-17.75,-162.380443205635,-19.25,72,13,26,0
1163,1660,-164.112494013203,-19.25,-162.380443205635,-20.75,73,13,25,0
1164,1661,-164.112494013203,-20.75,-162.380443205635,-22.25,74,13,24,0
1165,1662,-164.112494013203,-22.25,-162.380443205635,-23.75,75,13,23,0
1166,1663,-164.112494013203,-23.75,-162.380443205635,-25.25,76,13,23,0
1167,1664,-164.112494013203,-25.25,-162.380443205635,-26.75,77,13,22,0
1168,1665,-164.112494013203,-26.75,-162.380443205635,-28.25,78,13,21,0
1169,1666,-164.112494013203,-28.25,-162.380443205635,-29.75,79,13,20,0
1170,1667,-164.112494013203,-29.75,-162.380443205635,-31.25,80,13,20,0
1171,1668,-164.112494013203,-31.25,-162.380443205635,-32.75,81,13,19,0
1172,1669,-164.112494013203,-32.75,-162.380443205635,-34.25,82,13,18,0
1173,1670,-164.112494013203,-34.25,-162.380443205635,-35.75,83,13,17,0
1174,1671,-164.112494013203,-35.75,-162.380443205635,-37.25,84,13,17,0
1175,1672,-164.112494013203,-37.25,-162.380443205635,-38.75,85,13,16,0
1176,1673,-164.112494013203,-38.75,-162.380443205635,-40.25,86,13,15,0
1177,1674,-164.112494013203,-40.25,-162.380443205635,-41.75,87,13,15,0
1178,1675,-164.112494013203,-41.75,-162.380443205635,-43.25,88,13,13,0
1179,1676,-164.112494013203,-43.25,-162.380443205635,-44.75,89,13,12,0
1180,1677,-164.112494013203,-44.75,-162.380443205635,-46.25,90,13,11,0
1181,1678,-164.112494013203,-46.25,-162.380443205635,-47.75,91,13,11,0
1182,1679,-164.112494013203,-47.75,-162.380443205635,-49.25,92,13,11,0
